user_id,age_group,gender
U_17589,25-34,M
U_17590,18-24,F
U_17591,18-24,M
U_17592,35-44,F
U_17593,35-44,M
U_17594,45+,M
U_17595,18-24,F
U_17596,45+,F
U_17597,18-24,M
U_17598,18-24,M
U_17599,45+,F
U_17600,25-34,F
U_17601,35-44,M
U_17602,18-24,F
U_17603,25-34,M
U_17604,45+,F
U_17605,25-34,M
U_17606,35-44,M
U_17607,18-24,M
U_17608,35-44,F
U_17609,25-34,M
U_17610,18-24,M
U_17611,25-34,M
U_17612,18-24,M
U_17613,45+,F
U_17614,25-34,M
U_17615,18-24,F
U_17616,25-34,M
U_17617,25-34,M
U_17618,35-44,F
U_17619,45+,unknown
U_17620,25-34,M
U_17621,45+,M
U_17622,25-34,F
U_17623,18-24,unknown
U_17624,35-44,unknown
U_17625,25-34,F
U_17626,35-44,F
U_17627,45+,F
U_17628,25-34,F
U_17629,45+,F
U_17630,35-44,F
U_17631,25-34,F
U_17632,35-44,F
U_17633,25-34,F
U_17634,45+,F
U_17635,35-44,F
U_17636,18-24,F
U_17637,25-34,M
U_17638,35-44,M
U_17639,18-24,F
U_17640,18-24,F
U_17641,25-34,M
U_17642,25-34,F
U_17643,25-34,M
U_17644,25-34,M
U_17645,18-24,unknown
U_17646,35-44,F
U_17647,25-34,M
U_17648,18-24,F
U_17649,25-34,M
U_17650,25-34,unknown
U_17651,18-24,M
U_17652,18-24,M
U_17653,18-24,F
U_17654,35-44,F
U_17655,35-44,M
U_17656,35-44,F
U_17657,35-44,M
U_17658,35-44,unknown
U_17659,25-34,M
U_17660,35-44,unknown
U_17661,18-24,F
U_17662,35-44,M
U_17663,35-44,unknown
U_17664,25-34,unknown
U_17665,25-34,F
U_17666,25-34,M
U_17667,35-44,F
U_17668,35-44,F
U_17669,45+,F
U_17670,25-34,F
U_17671,35-44,M
U_17672,25-34,F
U_17673,45+,F
U_17674,25-34,M
U_17675,25-34,F
U_17676,25-34,F
U_17677,35-44,F
U_17678,45+,M
U_17679,18-24,F
U_17680,18-24,M
U_17681,45+,F
U_17682,25-34,F
U_17683,35-44,F
U_17684,25-34,M
U_17685,18-24,F
U_17686,35-44,unknown
U_17687,35-44,M
U_17688,25-34,F
U_17689,25-34,F
U_17690,35-44,F
U_17691,18-24,M
U_17692,45+,M
U_17693,25-34,unknown
U_17694,25-34,M
U_17695,45+,M
U_17696,35-44,F
U_17697,25-34,M
U_17698,35-44,F
U_17699,25-34,F
U_17700,25-34,F
U_17701,45+,F
U_17702,35-44,M
U_17703,35-44,M
U_17704,25-34,F
U_17705,18-24,M
U_17706,18-24,unknown
U_17707,25-34,F
U_17708,35-44,M
U_17709,25-34,F
U_17710,35-44,M
U_17711,18-24,M
U_17712,25-34,F
U_17713,18-24,F
U_17714,25-34,F
U_17715,18-24,M
U_17716,45+,M
U_17717,18-24,M
U_17718,45+,M
U_17719,25-34,M
U_17720,45+,F
U_17721,25-34,unknown
U_17722,45+,M
U_17723,18-24,M
U_17724,35-44,F
U_17725,45+,F
U_17726,18-24,unknown
U_17727,18-24,M
U_17728,25-34,M
U_17729,45+,F
U_17730,25-34,F
U_17731,25-34,F
U_17732,18-24,F
U_17733,18-24,M
U_17734,35-44,F
U_17735,18-24,F
U_17736,35-44,M
U_17737,45+,F
U_17738,18-24,F
U_17739,35-44,M
U_17740,18-24,M
U_17741,35-44,M
U_17742,18-24,M
U_17743,35-44,F
U_17744,25-34,F
U_17745,25-34,M
U_17746,25-34,M
U_17747,18-24,unknown
U_17748,35-44,M
U_17749,25-34,M
U_17750,35-44,M
U_17751,18-24,F
U_17752,35-44,M
U_17753,18-24,F
U_17754,25-34,M
U_17755,18-24,M
U_17756,35-44,M
U_17757,25-34,F
U_17758,45+,F
U_17759,45+,M
U_17760,18-24,M
U_17761,35-44,F
U_17762,18-24,F
U_17763,25-34,M
U_17764,35-44,F
U_17765,35-44,M
U_17766,35-44,M
U_17767,25-34,M
U_17768,25-34,F
U_17769,18-24,M
U_17770,35-44,F
U_17771,25-34,F
U_17772,35-44,F
U_17773,18-24,M
U_17774,25-34,M
U_17775,25-34,unknown
U_17776,18-24,F
U_17777,25-34,F
U_17778,35-44,M
U_17779,45+,M
U_17780,25-34,F
U_17781,25-34,M
U_17782,18-24,F
U_17783,45+,M
U_17784,18-24,M
U_17785,45+,M
U_17786,25-34,M
U_17787,25-34,M
U_17788,45+,F
U_17789,18-24,M
U_17790,25-34,M
U_17791,25-34,F
U_17792,18-24,F
U_17793,25-34,M
U_17794,35-44,F
U_17795,35-44,unknown
U_17796,18-24,M
U_17797,45+,M
U_17798,18-24,F
U_17799,18-24,M
U_17800,25-34,F
U_17801,18-24,unknown
U_17802,18-24,unknown
U_17803,45+,M
U_17804,25-34,M
U_17805,18-24,unknown
U_17806,18-24,F
U_17807,35-44,M
U_17808,45+,F
U_17809,25-34,M
U_17810,18-24,M
U_17811,18-24,F
U_17812,18-24,M
U_17813,18-24,M
U_17814,25-34,M
U_17815,18-24,F
U_17816,25-34,M
U_17817,25-34,F
U_17818,45+,F
U_17819,45+,F
U_17820,25-34,M
U_17821,25-34,F
U_17822,25-34,M
U_17823,25-34,F
U_17824,35-44,M
U_17825,25-34,M
U_17826,45+,F
U_17827,45+,M
U_17828,25-34,M
U_17829,25-34,M
U_17830,18-24,F
U_17831,18-24,M
U_17832,25-34,M
U_17833,18-24,M
U_17834,45+,F
U_17835,18-24,M
U_17836,25-34,M
U_17837,35-44,M
U_17838,35-44,M
U_17839,25-34,F
U_17840,45+,F
U_17841,25-34,F
U_17842,25-34,M
U_17843,18-24,unknown
U_17844,25-34,M
U_17845,35-44,unknown
U_17846,35-44,M
U_17847,35-44,F
U_17848,25-34,M
U_17849,18-24,M
U_17850,18-24,F
U_17851,25-34,F
U_17852,35-44,unknown
U_17853,35-44,F
U_17854,25-34,F
U_17855,25-34,M
U_17856,25-34,unknown
U_17857,25-34,F
U_17858,18-24,F
U_17859,18-24,M
U_17860,18-24,F
U_17861,18-24,unknown
U_17862,18-24,M
U_17863,18-24,M
U_17864,35-44,M
U_17865,25-34,F
U_17866,45+,M
U_17867,18-24,M
U_17868,25-34,M
U_17869,25-34,F
U_17870,18-24,M
U_17871,35-44,M
U_17872,18-24,unknown
U_17873,45+,unknown
U_17874,45+,M
U_17875,25-34,F
U_17876,25-34,F
U_17877,35-44,M
U_17878,25-34,M
U_17879,35-44,F
U_17880,18-24,M
U_17881,18-24,M
U_17882,25-34,F
U_17883,25-34,F
U_17884,45+,F
U_17885,18-24,M
U_17886,35-44,F
U_17887,18-24,M
U_17888,25-34,F
U_17889,25-34,F
U_17890,25-34,F
U_17891,18-24,M
U_17892,25-34,F
U_17893,35-44,unknown
U_17894,25-34,F
U_17895,25-34,M
U_17896,35-44,F
U_17897,35-44,M
U_17898,25-34,F
U_17899,25-34,F
U_17900,45+,M
U_17901,25-34,M
U_17902,18-24,M
U_17903,25-34,unknown
U_17904,35-44,M
U_17905,18-24,F
U_17906,45+,unknown
U_17907,18-24,M
U_17908,35-44,M
U_17909,25-34,F
U_17910,25-34,F
U_17911,45+,M
U_17912,25-34,M
U_17913,25-34,F
U_17914,18-24,unknown
U_17915,18-24,M
U_17916,18-24,M
U_17917,35-44,M
U_17918,18-24,F
U_17919,18-24,M
U_17920,25-34,F
U_17921,35-44,M
U_17922,35-44,unknown
U_17923,18-24,F
U_17924,18-24,F
U_17925,45+,M
U_17926,25-34,F
U_17927,45+,M
U_17928,45+,M
U_17929,35-44,M
U_17930,18-24,F
U_17931,35-44,F
U_17932,35-44,F
U_17933,25-34,F
U_17934,25-34,M
U_17935,25-34,F
U_17936,18-24,F
U_17937,25-34,F
U_17938,25-34,F
U_17939,25-34,unknown
U_17940,25-34,F
U_17941,25-34,F
U_17942,35-44,M
U_17943,45+,F
U_17944,18-24,F
U_17945,25-34,M
U_17946,18-24,M
U_17947,35-44,M
U_17948,35-44,F
U_17949,45+,M
U_17950,25-34,M
U_17951,45+,F
U_17952,18-24,F
U_17953,35-44,M
U_17954,18-24,M
U_17955,45+,F
U_17956,25-34,F
U_17957,35-44,M
U_17958,35-44,unknown
U_17959,18-24,M
U_17960,18-24,unknown
U_17961,45+,M
U_17962,25-34,M
U_17963,18-24,M
U_17964,25-34,M
U_17965,25-34,F
U_17966,18-24,F
U_17967,25-34,F
U_17968,18-24,M
U_17969,25-34,M
U_17970,45+,M
U_17971,45+,M
U_17972,35-44,F
U_17973,18-24,M
U_17974,45+,F
U_17975,25-34,F
U_17976,18-24,M
U_17977,45+,F
U_17978,35-44,M
U_17979,35-44,M
U_17980,35-44,F
U_17981,18-24,F
U_17982,18-24,M
U_17983,35-44,F
U_17984,18-24,M
U_17985,25-34,F
U_17986,35-44,F
U_17987,35-44,F
U_17988,25-34,F
U_17989,35-44,F
U_17990,35-44,M
U_17991,35-44,M
U_17992,18-24,F
U_17993,25-34,M
U_17994,25-34,F
U_17995,18-24,F
U_17996,25-34,F
U_17997,18-24,F
U_17998,25-34,F
U_17999,45+,F
U_18000,18-24,F
U_18001,35-44,F
U_18002,35-44,M
U_18003,18-24,F
U_18004,45+,F
U_18005,25-34,F
U_18006,25-34,M
U_18007,35-44,M
U_18008,25-34,unknown
U_18009,35-44,F
U_18010,18-24,M
U_18011,35-44,F
U_18012,25-34,unknown
U_18013,35-44,F
U_18014,18-24,F
U_18015,35-44,M
U_18016,35-44,F
U_18017,25-34,F
U_18018,35-44,F
U_18019,25-34,M
U_18020,45+,M
U_18021,25-34,F
U_18022,35-44,M
U_18023,35-44,F
U_18024,25-34,unknown
U_18025,18-24,F
U_18026,25-34,F
U_18027,35-44,F
U_18028,18-24,F
U_18029,25-34,F
U_18030,35-44,F
U_18031,25-34,F
U_18032,35-44,F
U_18033,18-24,F
U_18034,18-24,M
U_18035,35-44,F
U_18036,18-24,unknown
U_18037,25-34,F
U_18038,45+,F
U_18039,25-34,F
U_18040,45+,F
U_18041,45+,F
U_18042,25-34,F
U_18043,18-24,M
U_18044,35-44,M
U_18045,25-34,F
U_18046,18-24,F
U_18047,35-44,F
U_18048,18-24,M
U_18049,45+,M
U_18050,18-24,unknown
U_18051,18-24,M
U_18052,18-24,F
U_18053,45+,F
U_18054,35-44,F
U_18055,35-44,M
U_18056,25-34,F
U_18057,25-34,F
U_18058,18-24,M
U_18059,25-34,M
U_18060,25-34,M
U_18061,35-44,M
U_18062,25-34,F
U_18063,45+,F
U_18064,18-24,unknown
U_18065,45+,F
U_18066,18-24,F
U_18067,25-34,M
U_18068,25-34,F
U_18069,25-34,F
U_18070,25-34,unknown
U_18071,25-34,F
U_18072,25-34,unknown
U_18073,35-44,F
U_18074,35-44,F
U_18075,35-44,M
U_18076,18-24,F
U_18077,35-44,F
U_18078,25-34,M
U_18079,25-34,M
U_18080,25-34,F
U_18081,25-34,M
U_18082,18-24,F
U_18083,18-24,F
U_18084,18-24,unknown
U_18085,35-44,F
U_18086,35-44,F
U_18087,45+,M
U_18088,35-44,M
U_18089,18-24,M
U_18090,45+,M
U_18091,45+,unknown
U_18092,25-34,F
U_18093,25-34,M
U_18094,45+,M
U_18095,25-34,F
U_18096,45+,F
U_18097,18-24,M
U_18098,18-24,unknown
U_18099,25-34,M
U_18100,25-34,M
U_18101,35-44,M
U_18102,45+,F
U_18103,25-34,M
U_18104,18-24,M
U_18105,35-44,M
U_18106,35-44,F
U_18107,18-24,M
U_18108,25-34,M
U_18109,35-44,M
U_18110,35-44,M
U_18111,25-34,F
U_18112,25-34,M
U_18113,45+,M
U_18114,35-44,F
U_18115,25-34,M
U_18116,25-34,M
U_18117,35-44,M
U_18118,18-24,unknown
U_18119,18-24,F
U_18120,25-34,F
U_18121,25-34,F
U_18122,35-44,unknown
U_18123,18-24,F
U_18124,35-44,F
U_18125,25-34,M
U_18126,18-24,M
U_18127,18-24,F
U_18128,45+,unknown
U_18129,45+,F
U_18130,18-24,F
U_18131,35-44,F
U_18132,35-44,M
U_18133,45+,M
U_18134,25-34,F
U_18135,35-44,M
U_18136,18-24,F
U_18137,25-34,F
U_18138,45+,F
U_18139,25-34,M
U_18140,25-34,F
U_18141,18-24,M
U_18142,35-44,M
U_18143,35-44,F
U_18144,25-34,M
U_18145,45+,M
U_18146,18-24,M
U_18147,25-34,F
U_18148,45+,M
U_18149,25-34,F
U_18150,25-34,F
U_18151,25-34,F
U_18152,35-44,F
U_18153,18-24,M
U_18154,45+,M
U_18155,35-44,M
U_18156,18-24,M
U_18157,35-44,F
U_18158,25-34,M
U_18159,25-34,M
U_18160,35-44,F
U_18161,45+,F
U_18162,18-24,F
U_18163,25-34,F
U_18164,25-34,F
U_18165,25-34,F
U_18166,25-34,M
U_18167,18-24,unknown
U_18168,35-44,F
U_18169,25-34,M
U_18170,18-24,M
U_18171,35-44,F
U_18172,35-44,unknown
U_18173,25-34,M
U_18174,25-34,M
U_18175,35-44,F
U_18176,25-34,unknown
U_18177,18-24,M
U_18178,35-44,M
U_18179,18-24,F
U_18180,18-24,M
U_18181,18-24,F
U_18182,18-24,M
U_18183,18-24,M
U_18184,45+,M
U_18185,25-34,M
U_18186,18-24,M
U_18187,18-24,M
U_18188,45+,F
U_18189,25-34,M
U_18190,25-34,unknown
U_18191,45+,M
U_18192,25-34,F
U_18193,25-34,M
U_18194,18-24,M
U_18195,25-34,F
U_18196,25-34,F
U_18197,35-44,F
U_18198,25-34,F
U_18199,25-34,F
U_18200,18-24,M
U_18201,18-24,F
U_18202,25-34,F
U_18203,45+,unknown
U_18204,25-34,F
U_18205,35-44,M
U_18206,25-34,M
U_18207,18-24,F
U_18208,18-24,F
U_18209,25-34,F
U_18210,18-24,F
U_18211,18-24,M
U_18212,35-44,M
U_18213,18-24,M
U_18214,25-34,F
U_18215,25-34,F
U_18216,25-34,M
U_18217,25-34,F
U_18218,25-34,M
U_18219,25-34,M
U_18220,35-44,F
U_18221,45+,M
U_18222,18-24,F
U_18223,18-24,F
U_18224,45+,F
U_18225,25-34,M
U_18226,25-34,F
U_18227,25-34,F
U_18228,18-24,F
U_18229,25-34,F
U_18230,25-34,M
U_18231,18-24,M
U_18232,25-34,F
U_18233,35-44,F
U_18234,25-34,M
U_18235,18-24,M
U_18236,25-34,F
U_18237,35-44,M
U_18238,35-44,M
U_18239,35-44,M
U_18240,18-24,M
U_18241,35-44,F
U_18242,35-44,M
U_18243,18-24,M
U_18244,25-34,M
U_18245,25-34,M
U_18246,35-44,F
U_18247,18-24,M
U_18248,25-34,F
U_18249,45+,M
U_18250,35-44,M
U_18251,45+,M
U_18252,45+,M
U_18253,18-24,F
U_18254,35-44,F
U_18255,25-34,F
U_18256,45+,M
U_18257,25-34,M
U_18258,45+,M
U_18259,35-44,F
U_18260,35-44,M
U_18261,18-24,M
U_18262,18-24,M
U_18263,35-44,M
U_18264,18-24,unknown
U_18265,35-44,F
U_18266,18-24,F
U_18267,35-44,F
U_18268,25-34,F
U_18269,35-44,M
U_18270,35-44,F
U_18271,25-34,M
U_18272,18-24,M
U_18273,18-24,F
U_18274,25-34,F
U_18275,25-34,F
U_18276,35-44,F
U_18277,25-34,M
U_18278,25-34,M
U_18279,25-34,M
U_18280,18-24,F
U_18281,25-34,unknown
U_18282,45+,M
U_18283,45+,M
U_18284,25-34,F
U_18285,25-34,F
U_18286,35-44,F
U_18287,25-34,M
U_18288,18-24,unknown
U_18289,18-24,F
U_18290,25-34,M
U_18291,45+,unknown
U_18292,35-44,F
U_18293,18-24,M
U_18294,18-24,F
U_18295,35-44,F
U_18296,35-44,F
U_18297,35-44,M
U_18298,35-44,unknown
U_18299,18-24,M
U_18300,35-44,F
U_18301,35-44,F
U_18302,25-34,M
U_18303,35-44,M
U_18304,18-24,F
U_18305,18-24,M
U_18306,18-24,F
U_18307,18-24,F
U_18308,25-34,F
U_18309,25-34,F
U_18310,25-34,M
U_18311,25-34,M
U_18312,25-34,F
U_18313,18-24,F
U_18314,35-44,M
U_18315,25-34,unknown
U_18316,25-34,F
U_18317,45+,M
U_18318,35-44,unknown
U_18319,45+,F
U_18320,25-34,M
U_18321,18-24,M
U_18322,35-44,F
U_18323,18-24,F
U_18324,25-34,M
U_18325,18-24,M
U_18326,35-44,M
U_18327,18-24,F
U_18328,45+,M
U_18329,45+,M
U_18330,25-34,F
U_18331,35-44,F
U_18332,35-44,F
U_18333,35-44,M
U_18334,25-34,M
U_18335,35-44,M
U_18336,25-34,unknown
U_18337,45+,F
U_18338,25-34,M
U_18339,25-34,M
U_18340,35-44,F
U_18341,35-44,F
U_18342,25-34,F
U_18343,18-24,F
U_18344,25-34,F
U_18345,45+,F
U_18346,35-44,F
U_18347,35-44,F
U_18348,18-24,F
U_18349,25-34,unknown
U_18350,35-44,M
U_18351,35-44,M
U_18352,18-24,F
U_18353,45+,F
U_18354,25-34,unknown
U_18355,18-24,M
U_18356,25-34,F
U_18357,25-34,M
U_18358,25-34,F
U_18359,18-24,M
U_18360,18-24,M
U_18361,35-44,M
U_18362,18-24,F
U_18363,18-24,M
U_18364,25-34,M
U_18365,25-34,M
U_18366,35-44,M
U_18367,25-34,unknown
U_18368,35-44,M
U_18369,35-44,M
U_18370,18-24,F
U_18371,18-24,F
U_18372,25-34,F
U_18373,25-34,F
U_18374,35-44,unknown
U_18375,25-34,M
U_18376,25-34,unknown
U_18377,18-24,F
U_18378,18-24,F
U_18379,25-34,F
U_18380,25-34,F
U_18381,25-34,M
U_18382,18-24,M
U_18383,35-44,unknown
U_18384,45+,F
U_18385,25-34,M
U_18386,25-34,F
U_18387,45+,F
U_18388,25-34,M
U_18389,25-34,F
U_18390,18-24,F
U_18391,35-44,M
U_18392,18-24,unknown
U_18393,45+,M
U_18394,35-44,F
U_18395,35-44,M
U_18396,35-44,F
U_18397,25-34,M
U_18398,25-34,M
U_18399,45+,F
U_18400,45+,M
U_18401,25-34,F
U_18402,45+,F
U_18403,25-34,unknown
U_18404,25-34,F
U_18405,25-34,M
U_18406,18-24,M
U_18407,18-24,F
U_18408,18-24,F
U_18409,25-34,M
U_18410,25-34,F
U_18411,25-34,F
U_18412,45+,unknown
U_18413,25-34,unknown
U_18414,25-34,unknown
U_18415,18-24,F
U_18416,18-24,unknown
U_18417,35-44,M
U_18418,25-34,F
U_18419,35-44,F
U_18420,18-24,unknown
U_18421,25-34,F
U_18422,25-34,M
U_18423,18-24,F
U_18424,18-24,F
U_18425,18-24,M
U_18426,25-34,M
U_18427,18-24,F
U_18428,45+,M
U_18429,25-34,M
U_18430,18-24,M
U_18431,18-24,unknown
U_18432,25-34,F
U_18433,18-24,M
U_18434,45+,F
U_18435,45+,F
U_18436,18-24,M
U_18437,25-34,M
U_18438,18-24,F
U_18439,35-44,F
U_18440,25-34,F
U_18441,25-34,M
U_18442,18-24,M
U_18443,35-44,unknown
U_18444,25-34,M
U_18445,18-24,F
U_18446,35-44,M
U_18447,25-34,M
U_18448,45+,M
U_18449,18-24,M
U_18450,35-44,M
U_18451,35-44,M
U_18452,18-24,F
U_18453,35-44,F
U_18454,25-34,M
U_18455,45+,F
U_18456,18-24,M
U_18457,35-44,M
U_18458,25-34,F
U_18459,45+,F
U_18460,25-34,F
U_18461,45+,M
U_18462,45+,F
U_18463,25-34,F
U_18464,35-44,M
U_18465,45+,M
U_18466,25-34,F
U_18467,25-34,F
U_18468,25-34,M
U_18469,25-34,M
U_18470,18-24,M
U_18471,18-24,F
U_18472,25-34,F
U_18473,25-34,M
U_18474,18-24,M
U_18475,45+,unknown
U_18476,35-44,F
U_18477,18-24,F
U_18478,35-44,M
U_18479,35-44,F
U_18480,45+,F
U_18481,18-24,M
U_18482,18-24,unknown
U_18483,45+,F
U_18484,45+,F
U_18485,35-44,F
U_18486,35-44,F
U_18487,18-24,M
U_18488,25-34,M
U_18489,18-24,F
U_18490,18-24,F
U_18491,35-44,F
U_18492,18-24,M
U_18493,25-34,F
U_18494,45+,F
U_18495,18-24,F
U_18496,45+,F
U_18497,45+,unknown
U_18498,25-34,M
U_18499,18-24,M
U_18500,25-34,M
U_18501,25-34,F
U_18502,25-34,M
U_18503,25-34,F
U_18504,45+,M
U_18505,18-24,F
U_18506,35-44,F
U_18507,18-24,F
U_18508,25-34,F
U_18509,45+,M
U_18510,25-34,M
U_18511,18-24,F
U_18512,35-44,F
U_18513,35-44,unknown
U_18514,35-44,unknown
U_18515,25-34,F
U_18516,25-34,M
U_18517,45+,F
U_18518,45+,M
U_18519,25-34,M
U_18520,35-44,M
U_18521,25-34,M
U_18522,25-34,M
U_18523,18-24,F
U_18524,25-34,unknown
U_18525,25-34,M
U_18526,18-24,unknown
U_18527,25-34,M
U_18528,35-44,M
U_18529,35-44,F
U_18530,35-44,F
U_18531,45+,M
U_18532,18-24,M
U_18533,25-34,F
U_18534,35-44,M
U_18535,25-34,F
U_18536,25-34,F
U_18537,18-24,M
U_18538,45+,F
U_18539,25-34,M
U_18540,45+,F
U_18541,25-34,F
U_18542,35-44,unknown
U_18543,35-44,F
U_18544,35-44,F
U_18545,25-34,M
U_18546,25-34,F
U_18547,35-44,F
U_18548,25-34,M
U_18549,25-34,F
U_18550,18-24,M
U_18551,45+,F
U_18552,18-24,F
U_18553,35-44,F
U_18554,25-34,F
U_18555,25-34,M
U_18556,35-44,unknown
U_18557,18-24,M
U_18558,25-34,F
U_18559,35-44,F
U_18560,35-44,unknown
U_18561,18-24,F
U_18562,45+,F
U_18563,35-44,M
U_18564,45+,M
U_18565,25-34,M
U_18566,25-34,F
U_18567,45+,F
U_18568,45+,F
U_18569,25-34,F
U_18570,25-34,F
U_18571,25-34,M
U_18572,25-34,M
U_18573,25-34,M
U_18574,25-34,F
U_18575,45+,M
U_18576,18-24,F
U_18577,35-44,F
U_18578,18-24,F
U_18579,25-34,M
U_18580,18-24,M
U_18581,25-34,M
U_18582,35-44,F
U_18583,45+,M
U_18584,18-24,F
U_18585,25-34,F
U_18586,25-34,M
U_18587,45+,F
U_18588,35-44,F
U_18589,25-34,F
U_18590,35-44,M
U_18591,35-44,M
U_18592,18-24,M
U_18593,25-34,M
U_18594,45+,F
U_18595,35-44,F
U_18596,25-34,unknown
U_18597,25-34,M
U_18598,25-34,M
U_18599,25-34,F
U_18600,35-44,M
U_18601,25-34,M
U_18602,35-44,F
U_18603,45+,M
U_18604,18-24,F
U_18605,25-34,M
U_18606,25-34,F
U_18607,35-44,F
U_18608,18-24,M
U_18609,35-44,unknown
U_18610,45+,F
U_18611,25-34,unknown
U_18612,45+,M
U_18613,45+,F
U_18614,18-24,M
U_18615,18-24,F
U_18616,45+,F
U_18617,45+,F
U_18618,18-24,unknown
U_18619,18-24,M
U_18620,18-24,M
U_18621,45+,F
U_18622,18-24,F
U_18623,25-34,M
U_18624,35-44,F
U_18625,18-24,unknown
U_18626,35-44,F
U_18627,25-34,M
U_18628,45+,M
U_18629,25-34,unknown
U_18630,35-44,F
U_18631,35-44,unknown
U_18632,18-24,M
U_18633,18-24,F
U_18634,25-34,F
U_18635,25-34,M
U_18636,35-44,F
U_18637,35-44,F
U_18638,25-34,F
U_18639,35-44,F
U_18640,35-44,F
U_18641,35-44,F
U_18642,25-34,F
U_18643,25-34,F
U_18644,25-34,M
U_18645,25-34,F
U_18646,25-34,F
U_18647,25-34,M
U_18648,18-24,F
U_18649,35-44,M
U_18650,18-24,F
U_18651,18-24,M
U_18652,25-34,M
U_18653,18-24,unknown
U_18654,25-34,F
U_18655,25-34,F
U_18656,25-34,F
U_18657,25-34,F
U_18658,18-24,F
U_18659,18-24,F
U_18660,45+,unknown
U_18661,25-34,M
U_18662,25-34,unknown
U_18663,18-24,M
U_18664,25-34,F
U_18665,25-34,M
U_18666,25-34,F
U_18667,35-44,F
U_18668,18-24,unknown
U_18669,25-34,unknown
U_18670,35-44,unknown
U_18671,45+,M
U_18672,18-24,unknown
U_18673,25-34,F
U_18674,18-24,F
U_18675,18-24,M
U_18676,25-34,F
U_18677,18-24,unknown
U_18678,35-44,unknown
U_18679,25-34,F
U_18680,18-24,F
U_18681,18-24,M
U_18682,35-44,F
U_18683,18-24,F
U_18684,35-44,M
U_18685,25-34,M
U_18686,25-34,M
U_18687,25-34,F
U_18688,18-24,M
U_18689,18-24,F
U_18690,18-24,M
U_18691,25-34,F
U_18692,35-44,F
U_18693,25-34,F
U_18694,18-24,F
U_18695,25-34,F
U_18696,35-44,M
U_18697,45+,F
U_18698,25-34,M
U_18699,25-34,M
U_18700,25-34,F
U_18701,45+,M
U_18702,35-44,F
U_18703,25-34,M
U_18704,18-24,F
U_18705,25-34,M
U_18706,25-34,M
U_18707,35-44,M
U_18708,25-34,F
U_18709,18-24,unknown
U_18710,35-44,F
U_18711,35-44,F
U_18712,25-34,F
U_18713,35-44,unknown
U_18714,25-34,F
U_18715,45+,M
U_18716,35-44,F
U_18717,25-34,F
U_18718,35-44,M
U_18719,45+,M
U_18720,25-34,unknown
U_18721,25-34,unknown
U_18722,35-44,F
U_18723,18-24,unknown
U_18724,25-34,F
U_18725,45+,M
U_18726,35-44,M
U_18727,25-34,M
U_18728,18-24,M
U_18729,25-34,M
U_18730,25-34,F
U_18731,18-24,F
U_18732,35-44,F
U_18733,25-34,F
U_18734,25-34,unknown
U_18735,25-34,F
U_18736,45+,F
U_18737,25-34,F
U_18738,18-24,M
U_18739,18-24,unknown
U_18740,25-34,M
U_18741,25-34,F
U_18742,25-34,M
U_18743,25-34,F
U_18744,18-24,unknown
U_18745,25-34,M
U_18746,25-34,F
U_18747,18-24,M
U_18748,18-24,M
U_18749,18-24,M
U_18750,18-24,F
U_18751,35-44,M
U_18752,18-24,F
U_18753,25-34,M
U_18754,18-24,M
U_18755,45+,F
U_18756,45+,M
U_18757,18-24,M
U_18758,25-34,M
U_18759,18-24,F
U_18760,25-34,F
U_18761,18-24,M
U_18762,35-44,M
U_18763,25-34,M
U_18764,45+,M
U_18765,18-24,F
U_18766,35-44,F
U_18767,35-44,F
U_18768,18-24,M
U_18769,25-34,F
U_18770,18-24,F
U_18771,25-34,F
U_18772,25-34,F
U_18773,25-34,F
U_18774,25-34,F
U_18775,45+,M
U_18776,18-24,F
U_18777,45+,M
U_18778,18-24,F
U_18779,35-44,F
U_18780,25-34,F
U_18781,18-24,F
U_18782,45+,M
U_18783,25-34,M
U_18784,35-44,F
U_18785,25-34,F
U_18786,25-34,F
U_18787,25-34,M
U_18788,35-44,unknown
U_18789,18-24,unknown
U_18790,35-44,M
U_18791,45+,F
U_18792,18-24,F
U_18793,18-24,F
U_18794,35-44,unknown
U_18795,25-34,M
U_18796,25-34,F
U_18797,18-24,F
U_18798,25-34,F
U_18799,18-24,F
U_18800,25-34,unknown
U_18801,35-44,F
U_18802,25-34,F
U_18803,25-34,M
U_18804,45+,M
U_18805,35-44,M
U_18806,35-44,F
U_18807,25-34,unknown
U_18808,35-44,M
U_18809,18-24,M
U_18810,18-24,F
U_18811,18-24,F
U_18812,25-34,unknown
U_18813,35-44,M
U_18814,25-34,M
U_18815,35-44,F
U_18816,35-44,M
U_18817,25-34,M
U_18818,25-34,M
U_18819,25-34,M
U_18820,25-34,M
U_18821,18-24,unknown
U_18822,45+,M
U_18823,18-24,M
U_18824,18-24,F
U_18825,45+,F
U_18826,25-34,F
U_18827,35-44,F
U_18828,25-34,F
U_18829,25-34,F
U_18830,25-34,F
U_18831,25-34,F
U_18832,25-34,F
U_18833,35-44,M
U_18834,25-34,F
U_18835,45+,F
U_18836,18-24,unknown
U_18837,25-34,M
U_18838,25-34,M
U_18839,45+,unknown
U_18840,18-24,M
U_18841,25-34,unknown
U_18842,45+,unknown
U_18843,18-24,F
U_18844,45+,F
U_18845,18-24,F
U_18846,35-44,F
U_18847,45+,F
U_18848,35-44,F
U_18849,25-34,unknown
U_18850,18-24,F
U_18851,45+,unknown
U_18852,25-34,M
U_18853,18-24,M
