user_id,age,gender,city_tier,membership_level,historical_gmv,historical_orders,activity_score,coupon_sensitivity,treatment,gmv
16197,20,1,3,3,1150.36,1,8.69,0.18,1,232.73
16198,30,0,3,2,461.7,0,48.95,0.071,1,156.37
16199,32,0,2,3,294.28,0,27.01,0.813,1,210.48
16200,31,1,4,0,205.08,0,68.1,0.387,1,150.08
16201,29,0,3,2,93.62,1,27.04,0.659,0,106.97
16202,24,0,4,2,129.35,0,2.3,0.252,0,82.7
16203,57,0,4,3,75.3,0,38.55,0.162,0,103.21
16204,53,0,3,1,30.62,0,19.83,0.507,0,84.63
16205,23,1,3,2,154.86,1,45.97,0.694,0,134.76
16206,50,0,1,0,560.86,2,40.78,0.68,1,183.98
16207,31,1,3,0,31.61,0,31.54,0.069,0,90.3
16208,36,1,3,0,794.88,3,14.47,0.479,0,108.79
16209,34,0,3,3,639.46,0,38.44,0.328,1,209.74
16210,28,1,3,0,238.98,1,27.76,0.175,0,99.72
16211,44,0,2,0,241.3,0,38.13,0.799,0,96.56
16212,36,0,3,3,118.69,0,14.27,0.78,0,85.86
16213,30,0,2,0,156.09,0,40.15,0.051,0,94.92
16214,21,0,3,2,85.09,0,29.92,0.192,0,120.21
16215,26,1,4,2,154.16,1,26.1,0.476,0,95.6
16216,18,0,3,0,175.53,0,7.22,0.845,0,65.27
16217,35,1,3,0,1418.7,3,15.01,0.417,1,222.88
16218,23,1,1,1,292.58,2,37.61,0.214,0,157.48
16219,32,0,4,3,115.44,0,14.34,0.148,0,101.12
16220,48,1,2,2,131.8,0,33.22,0.024,0,80.71
16221,46,1,4,1,63.06,1,12.07,0.111,1,99.14
16222,34,0,2,1,76.85,0,45.16,0.265,1,119.0
16223,34,0,2,1,442.67,1,34.03,0.583,1,153.82
16224,53,1,3,2,82.04,0,42.64,0.599,0,113.37
16225,40,1,3,1,70.74,0,15.79,0.103,0,116.49
16226,31,1,2,0,72.89,1,36.95,0.092,0,74.57
16227,20,0,3,2,61.87,0,21.34,0.152,0,62.23
16228,38,1,3,1,574.0,1,30.62,0.204,0,99.89
16229,43,1,2,0,176.13,0,12.6,0.297,1,129.21
16230,28,1,3,2,105.77,0,58.87,0.662,1,180.5
16231,37,0,2,1,153.72,0,49.94,0.284,0,93.51
16232,31,1,3,1,192.63,0,1.17,0.198,0,64.95
16233,33,0,1,1,60.54,0,27.02,0.731,1,111.92
16234,18,1,3,1,28.01,0,20.36,0.584,1,131.96
16235,32,1,2,1,739.67,2,19.64,0.474,1,183.53
16236,44,1,2,2,485.72,0,49.12,0.02,0,112.6
16237,28,0,3,1,233.54,0,26.43,0.208,0,74.74
16238,35,0,3,1,447.21,0,46.12,0.423,1,176.23
16239,27,1,4,1,1476.22,3,10.71,0.715,1,234.21
16240,38,1,3,1,78.06,0,37.59,0.668,1,134.01
16241,32,1,3,0,38.7,0,12.99,0.068,0,73.17
16242,25,0,2,1,328.26,0,37.33,0.396,0,144.58
16243,48,1,2,1,25.53,0,43.0,0.738,0,94.04
16244,44,1,1,1,155.33,0,14.15,0.531,0,95.42
16245,28,1,2,1,103.74,0,31.93,0.803,1,158.85
16246,39,1,3,2,333.17,0,33.85,0.528,1,156.42
16247,40,1,2,0,83.2,1,59.68,0.352,1,139.3
16248,41,1,2,1,626.23,1,24.09,0.6,0,138.76
16249,18,0,2,1,60.57,0,19.86,0.389,0,105.52
16250,45,1,2,1,346.18,2,22.65,0.37,0,96.55
16251,29,1,1,1,66.71,0,39.65,0.715,1,159.83
16252,31,1,3,0,286.62,1,17.07,0.587,0,102.59
16253,61,1,2,1,43.92,0,29.98,0.526,0,73.9
16254,38,0,3,1,144.18,2,41.08,0.259,0,75.94
16255,31,1,3,1,725.25,0,34.99,0.661,1,199.02
16256,18,0,3,1,170.38,0,21.13,0.614,0,88.56
16257,48,0,3,1,613.81,2,7.51,0.573,1,155.27
16258,21,0,3,2,143.81,0,53.26,0.828,0,100.34
16259,24,1,2,1,80.96,0,19.03,0.138,0,115.88
16260,31,1,2,0,182.43,1,25.5,0.305,0,64.38
16261,49,0,4,0,311.71,2,36.61,0.149,0,99.17
16262,42,1,1,0,15.08,0,52.74,0.164,0,103.27
16263,33,0,2,3,277.76,0,9.79,0.617,0,89.3
16264,38,1,2,2,48.05,0,28.31,0.561,1,118.81
16265,28,1,3,0,35.65,0,47.61,0.215,0,68.0
16266,36,1,1,1,283.24,0,26.56,0.307,0,78.72
16267,35,0,3,3,739.67,2,35.52,0.341,1,203.9
16268,44,1,3,2,192.42,0,40.92,0.319,0,142.72
16269,44,1,2,1,29.18,0,50.5,0.366,0,53.47
16270,39,1,2,0,66.38,0,6.95,0.174,0,65.43
16271,31,0,3,0,89.84,0,11.22,0.58,0,60.26
16272,42,0,2,2,187.79,0,25.19,0.454,0,90.74
16273,34,1,1,2,136.15,0,27.16,0.295,1,138.75
16274,24,0,2,1,268.88,0,11.45,0.328,1,142.28
16275,30,0,3,0,492.73,2,28.97,0.543,1,148.96
16276,35,1,3,3,224.46,0,5.81,0.588,0,121.03
16277,44,0,2,2,436.02,0,9.42,0.59,1,145.65
16278,33,1,3,0,107.38,0,54.61,0.351,1,147.94
16279,22,0,3,0,7747.19,19,8.16,0.349,1,850.59
16280,35,1,2,1,288.25,1,17.54,0.241,0,91.46
16281,36,1,1,0,337.26,1,27.86,0.222,1,175.24
16282,36,1,4,0,1223.19,2,30.38,0.516,0,182.34
16283,44,1,3,0,164.98,0,21.61,0.167,1,106.48
16284,45,0,3,3,68.4,0,50.45,0.291,0,112.98
16285,29,1,2,2,711.75,2,4.12,0.079,1,192.63
16286,28,1,3,0,763.7,0,32.55,0.114,0,183.61
16287,24,0,3,2,178.43,1,25.21,0.034,0,108.98
16288,41,1,1,1,1226.05,3,9.3,0.587,1,250.08
16289,49,0,4,1,134.3,0,37.35,0.514,1,178.31
16290,31,1,2,2,454.29,2,30.02,0.453,1,155.96
16291,32,0,1,1,914.74,2,6.76,0.373,1,206.74
16292,49,1,1,2,167.0,0,23.58,0.413,0,121.11
16293,40,1,3,1,256.76,0,47.24,0.507,1,170.48
16294,39,0,3,1,508.37,1,46.53,0.199,1,168.54
16295,23,1,3,0,95.64,0,15.84,0.527,1,140.07
16296,41,0,4,1,55.87,0,13.93,0.497,0,77.95
16297,25,0,2,1,734.79,0,40.17,0.687,1,178.19
16298,23,0,3,3,214.46,1,74.95,0.504,1,181.78
16299,31,0,3,1,80.91,0,41.01,0.49,1,140.57
16300,29,0,4,0,166.16,0,29.61,0.026,1,139.54
16301,32,1,2,0,273.21,0,37.49,0.439,1,150.28
16302,20,1,4,2,22.57,0,37.24,0.204,0,58.55
16303,44,1,1,1,350.44,1,8.85,0.539,0,100.11
16304,46,0,3,1,242.29,0,51.07,0.624,1,137.76
16305,18,1,3,2,1081.52,4,33.4,0.368,1,217.13
16306,44,1,3,3,114.12,0,48.04,0.477,0,84.45
16307,26,0,1,2,774.75,2,45.94,0.309,0,171.41
16308,43,1,1,0,140.67,0,44.59,0.274,1,149.94
16309,34,1,1,1,175.39,0,69.11,0.497,1,150.77
16310,35,1,3,2,207.92,0,17.52,0.213,1,126.9
16311,33,0,3,3,1829.69,3,4.96,0.238,0,286.18
16312,47,0,4,3,33.54,0,22.57,0.152,0,91.43
16313,22,1,2,1,268.83,1,15.78,0.355,1,130.95
16314,41,1,1,2,156.13,0,63.17,0.039,0,129.63
16315,46,0,2,0,143.42,0,2.0,0.232,1,112.34
16316,42,0,1,0,298.75,0,32.07,0.391,0,81.18
16317,58,1,3,1,559.59,1,32.73,0.251,0,143.02
16318,29,1,3,3,280.89,3,9.72,0.123,0,72.93
16319,44,1,4,0,653.44,0,35.45,0.544,1,172.21
16320,33,0,2,1,109.82,0,63.14,0.428,0,93.78
16321,47,0,1,3,140.01,0,48.71,0.287,0,102.53
16322,34,0,2,1,44.65,0,13.89,0.622,0,44.8
16323,31,0,3,0,1602.77,5,6.16,0.714,1,265.53
16324,48,0,4,2,118.62,0,7.81,0.324,0,110.01
16325,30,1,1,2,103.89,0,37.47,0.251,1,133.63
16326,20,1,1,1,307.35,0,17.35,0.134,0,78.63
16327,29,1,3,3,560.31,0,46.01,0.285,0,148.98
16328,41,0,3,0,64.68,1,7.23,0.555,0,84.03
16329,48,0,2,3,616.48,0,9.59,0.36,0,130.51
16330,36,0,3,2,103.13,0,28.57,0.346,1,158.44
16331,48,0,1,1,826.12,5,33.22,0.422,0,129.18
16332,21,1,4,2,77.55,0,19.09,0.658,0,78.21
16333,30,0,2,0,358.72,0,4.57,0.819,1,167.71
16334,32,0,1,0,156.22,0,51.13,0.466,1,138.93
16335,33,0,2,3,38.41,0,60.45,0.326,0,137.7
16336,35,0,2,0,27.14,1,13.22,0.265,0,71.34
16337,41,1,3,0,60.85,0,43.38,0.552,0,84.39
16338,30,0,3,1,488.37,1,28.63,0.737,1,166.16
16339,36,1,2,0,14.41,0,10.34,0.18,0,68.63
16340,34,1,3,2,221.57,0,22.39,0.863,1,177.05
16341,25,0,2,3,199.59,0,62.04,0.349,1,183.89
16342,33,0,1,1,19.71,0,45.58,0.128,1,112.1
16343,33,1,4,1,57.04,0,13.12,0.245,0,100.84
16344,33,1,3,1,56.91,0,12.29,0.603,1,155.98
16345,35,0,1,0,158.1,0,19.68,0.212,1,92.61
16346,35,0,2,0,862.3,0,54.06,0.397,1,171.64
16347,30,0,3,0,539.13,1,30.69,0.723,1,153.62
16348,47,0,2,1,96.32,0,51.36,0.764,0,108.76
16349,23,0,3,1,54.86,0,16.1,0.324,0,31.93
16350,27,0,3,3,22.87,0,12.66,0.332,1,135.42
16351,62,0,2,2,94.22,0,7.48,0.443,0,71.7
16352,24,0,1,2,50.47,0,58.57,0.105,1,107.14
16353,21,0,3,1,142.11,0,26.97,0.296,1,126.11
16354,42,1,2,2,148.72,1,6.46,0.741,0,90.56
16355,18,1,2,3,83.87,0,20.5,0.451,0,87.27
16356,32,1,3,3,86.01,0,34.28,0.494,0,130.36
16357,56,0,3,0,64.55,0,31.11,0.464,0,70.72
16358,19,1,2,1,80.24,0,54.53,0.388,0,95.95
16359,18,0,4,1,831.39,2,46.15,0.827,0,182.87
16360,20,1,3,0,276.27,0,15.49,0.235,0,67.53
16361,43,0,2,3,280.79,4,22.05,0.544,0,107.44
16362,46,0,2,0,499.86,2,12.33,0.217,0,104.28
16363,29,1,3,0,449.54,4,32.26,0.425,1,133.83
16364,41,1,2,1,820.34,2,14.32,0.653,1,163.28
16365,48,1,2,1,300.7,0,36.62,0.193,1,147.44
16366,52,0,3,3,189.84,0,31.36,0.739,1,184.32
16367,32,0,3,1,73.04,0,16.89,0.558,0,70.88
16368,18,0,3,1,55.2,0,74.15,0.39,0,122.99
16369,26,1,3,1,427.82,0,54.55,0.147,0,132.63
16370,30,1,2,0,129.9,0,83.22,0.686,1,184.04
16371,32,1,2,2,29.02,0,34.69,0.7,0,95.54
16372,33,0,3,2,12.04,0,44.68,0.272,0,110.62
16373,46,1,3,1,1953.06,3,29.38,0.222,0,306.71
16374,47,0,3,3,45.46,0,21.82,0.533,1,155.43
16375,33,0,2,1,65.14,0,56.57,0.361,1,160.49
16376,45,1,4,1,647.87,1,26.1,0.099,0,145.05
16377,38,1,1,3,34.8,0,39.11,0.742,0,123.2
16378,35,0,2,1,280.81,0,20.45,0.318,0,111.04
16379,44,0,2,1,1321.3,0,9.73,0.449,1,220.82
16380,35,0,2,0,1875.44,3,73.3,0.447,1,314.15
16381,55,0,3,2,86.75,0,37.43,0.122,1,125.4
16382,20,0,1,3,146.28,0,11.15,0.361,0,105.67
16383,29,0,2,1,92.23,0,18.01,0.084,0,97.01
16384,33,0,2,1,145.25,0,28.08,0.579,1,146.06
16385,39,1,3,1,704.81,3,28.02,0.605,1,192.15
16386,47,1,4,2,27.68,0,40.68,0.393,1,183.09
16387,34,1,3,0,322.97,0,30.07,0.186,1,139.33
16388,20,1,2,2,117.38,0,14.4,0.281,0,80.69
16389,43,1,3,2,766.78,1,23.41,0.729,1,178.11
16390,42,0,1,1,719.46,3,24.43,0.132,1,190.95
16391,18,0,2,0,91.05,0,20.24,0.129,0,74.11
16392,34,1,3,1,129.94,1,19.83,0.46,0,108.19
16393,19,1,2,0,433.25,1,13.97,0.131,0,106.97
16394,28,1,1,1,482.98,0,36.25,0.612,1,196.47
16395,25,1,2,0,7.64,0,34.77,0.185,0,77.87
16396,43,0,2,1,431.58,0,9.05,0.524,1,135.68
16397,36,0,2,1,1070.39,2,6.05,0.828,1,225.01
16398,22,0,2,2,201.69,0,60.99,0.273,0,129.86
16399,43,0,2,2,464.15,3,60.73,0.544,1,208.31
16400,20,0,4,3,688.49,3,42.65,0.284,0,171.48
16401,38,0,3,0,193.62,1,17.04,0.507,0,46.5
16402,26,0,3,0,394.29,0,39.46,0.202,0,101.47
16403,31,0,3,1,150.69,1,23.18,0.177,0,95.12
16404,40,0,3,0,139.41,1,51.51,0.824,0,96.01
16405,40,0,2,0,67.1,0,16.23,0.63,0,66.79
16406,48,1,1,1,182.66,0,38.16,0.622,1,163.94
16407,34,0,3,1,1428.28,5,2.75,0.288,1,236.04
16408,38,1,2,0,50.25,0,51.46,0.284,0,74.86
16409,30,1,1,1,311.14,1,6.31,0.449,0,113.96
16410,36,0,2,1,218.14,0,66.56,0.375,0,122.11
16411,39,0,3,0,871.13,2,15.15,0.531,1,174.65
16412,34,1,4,2,1091.68,3,24.09,0.611,1,247.57
16413,18,1,2,0,48.95,0,48.92,0.423,0,91.01
16414,38,1,3,0,74.51,0,5.32,0.64,0,66.0
16415,38,0,4,0,79.56,0,8.39,0.408,0,29.36
16416,28,1,2,0,83.01,0,49.12,0.278,1,118.29
16417,22,1,1,2,92.01,0,29.6,0.522,0,83.67
16418,49,1,2,0,225.08,0,24.37,0.135,1,91.66
16419,39,0,4,2,53.43,0,21.96,0.486,0,51.6
16420,32,1,2,1,63.25,0,36.75,0.335,0,77.21
16421,23,1,2,1,57.47,0,28.86,0.318,0,88.15
16422,26,1,2,3,268.04,0,20.45,0.118,0,115.81
16423,48,0,3,2,137.48,1,31.37,0.471,0,117.1
16424,36,1,4,0,111.1,2,19.18,0.393,0,99.1
16425,29,0,2,2,54.04,0,17.87,0.155,0,60.23
16426,40,0,4,1,21.65,0,38.16,0.508,0,104.36
16427,26,1,2,1,1051.36,3,49.08,0.526,1,222.39
16428,50,0,2,1,104.95,0,43.72,0.772,1,151.28
16429,48,1,4,3,3837.56,8,24.53,0.692,0,489.88
16430,30,1,3,0,375.16,1,18.1,0.286,1,166.54
16431,28,0,2,2,1332.89,4,34.1,0.361,0,194.03
16432,18,1,2,0,488.91,0,12.01,0.47,1,151.7
16433,20,1,3,1,179.51,0,9.31,0.439,1,145.39
16434,21,0,3,2,72.44,0,7.97,0.299,0,87.97
16435,36,1,4,1,45.96,0,35.2,0.42,0,81.98
16436,31,0,3,0,568.83,0,20.62,0.167,0,125.41
16437,21,1,4,1,203.98,0,19.16,0.728,0,74.0
16438,32,0,3,2,311.0,1,9.91,0.04,0,101.75
16439,40,0,3,1,394.47,2,35.53,0.443,1,168.87
16440,40,0,3,0,227.5,0,10.75,0.071,0,89.32
16441,18,1,2,1,84.25,0,11.38,0.235,0,73.31
16442,33,1,1,3,500.32,1,12.88,0.562,1,168.59
16443,21,1,2,1,117.0,0,31.71,0.622,1,153.06
16444,44,0,3,2,165.45,1,34.58,0.151,0,145.4
16445,42,1,2,2,351.03,1,8.94,0.633,1,167.19
16446,26,0,1,0,138.27,1,59.98,0.314,0,61.29
16447,27,0,2,1,16.75,0,24.63,0.165,0,64.81
16448,30,1,1,1,517.34,1,50.53,0.44,1,159.83
16449,18,0,3,0,669.09,1,2.61,0.111,0,124.81
16450,38,0,2,0,16.49,0,7.46,0.672,1,100.33
16451,32,1,1,2,42.44,0,21.3,0.424,1,146.23
16452,44,1,3,0,1683.54,4,37.91,0.105,0,219.05
16453,24,0,3,1,196.06,0,39.23,0.149,0,98.43
16454,28,0,1,0,149.05,0,7.77,0.316,0,78.77
16455,19,0,2,0,88.97,0,40.64,0.423,0,92.74
16456,24,1,4,1,43.08,0,59.63,0.766,1,143.96
16457,23,1,2,2,117.53,0,21.1,0.127,0,80.62
16458,44,1,4,0,477.85,1,16.48,0.469,0,92.02
16459,28,1,2,0,145.65,0,59.35,0.299,0,108.13
16460,36,0,2,2,308.69,1,36.64,0.459,1,150.24
16461,31,1,2,1,1235.03,5,35.02,0.72,1,234.79
16462,22,0,1,2,73.95,1,5.84,0.283,0,75.12
16463,33,0,4,0,213.46,1,8.04,0.481,0,38.87
16464,40,1,4,2,495.35,2,52.01,0.095,0,156.89
16465,22,0,4,1,48.45,0,38.46,0.322,1,143.99
16466,43,1,4,1,183.77,0,11.34,0.914,0,83.93
16467,26,0,3,0,1403.59,4,56.4,0.779,1,241.99
16468,30,1,3,0,98.66,0,7.59,0.397,0,69.56
16469,40,0,3,2,534.87,2,58.35,0.121,0,199.12
16470,28,0,2,0,125.29,1,37.56,0.582,0,89.05
16471,35,1,2,0,1286.27,2,14.95,0.159,1,183.99
16472,31,1,3,1,20.6,0,41.93,0.245,1,126.43
16473,36,1,4,1,160.44,0,17.29,0.202,1,132.69
16474,18,1,3,1,25.16,0,40.02,0.692,1,157.45
16475,18,1,3,1,64.0,0,9.96,0.338,0,34.59
16476,41,1,2,1,63.55,0,20.44,0.503,1,141.73
16477,45,0,3,1,107.73,0,12.32,0.329,1,131.63
16478,25,0,4,3,35.66,0,16.69,0.545,1,177.21
16479,32,0,2,1,136.17,0,17.63,0.819,0,64.48
16480,37,1,4,1,257.9,0,25.41,0.464,1,146.34
16481,41,0,3,0,23.61,0,12.14,0.172,0,69.36
16482,18,1,3,2,69.27,0,6.17,0.43,0,53.2
16483,26,1,4,0,3131.26,5,44.26,0.268,1,414.63
16484,31,1,2,1,220.32,0,50.34,0.509,1,150.34
16485,42,0,2,1,16.76,0,25.75,0.586,0,61.74
16486,59,0,3,1,27.64,0,35.75,0.206,0,40.68
16487,32,1,1,1,194.63,0,54.66,0.682,0,97.58
16488,20,0,2,2,167.47,0,19.59,0.107,0,123.46
16489,39,0,2,0,73.34,0,16.32,0.307,0,94.55
16490,48,0,4,1,2063.13,3,39.7,0.475,1,337.54
16491,36,0,1,2,3437.41,6,27.33,0.865,1,500.06
16492,25,0,2,0,108.07,0,42.64,0.189,0,94.74
16493,44,1,4,0,423.07,0,46.39,0.885,0,100.25
16494,41,1,4,1,449.35,0,16.68,0.512,0,118.11
16495,24,1,3,3,526.92,5,32.72,0.155,1,173.69
16496,38,0,3,0,68.85,0,31.91,0.126,0,33.12
16497,44,1,2,0,1521.33,1,21.69,0.391,1,234.18
16498,46,1,2,1,136.69,0,41.62,0.293,0,114.93
16499,34,0,1,0,246.26,1,18.85,0.47,1,142.56
16500,31,0,3,1,148.78,0,59.4,0.271,1,154.94
16501,47,0,2,2,125.51,0,20.58,0.487,1,134.09
16502,22,1,3,0,207.28,0,63.11,0.338,1,170.43
16503,39,1,2,2,35.76,0,9.63,0.376,0,93.06
16504,21,1,2,1,13.94,0,63.29,0.695,1,126.22
16505,45,0,3,3,114.89,2,36.33,0.455,0,112.52
16506,32,1,3,3,51.6,1,39.94,0.295,0,107.33
16507,47,0,2,1,286.29,1,14.94,0.628,1,145.34
16508,39,0,2,1,249.77,1,50.62,0.31,0,131.34
16509,22,1,1,2,150.83,0,31.57,0.304,1,126.65
16510,49,0,1,1,878.21,2,54.6,0.573,1,228.07
16511,50,1,3,0,147.31,1,36.84,0.475,1,105.59
16512,43,1,2,3,25.8,2,7.3,0.417,0,61.98
16513,27,1,1,1,113.48,0,71.93,0.702,1,162.51
16514,31,0,4,0,604.96,1,2.68,0.588,0,136.21
16515,36,1,3,2,15.47,0,29.01,0.339,1,108.7
16516,27,1,1,1,132.58,0,3.95,0.398,0,75.33
16517,51,1,1,0,296.06,1,30.42,0.195,0,88.79
16518,36,1,1,0,3578.47,8,41.85,0.246,1,465.18
16519,18,1,2,0,632.64,2,43.14,0.281,0,110.44
16520,38,1,3,3,174.01,1,60.97,0.708,1,195.18
16521,31,0,3,3,277.25,2,22.12,0.539,1,202.83
16522,34,1,1,1,15.22,0,26.71,0.551,0,108.27
16523,31,1,3,2,42.11,0,57.51,0.19,1,110.66
16524,43,1,2,1,324.13,0,42.87,0.752,1,197.08
16525,46,1,2,1,180.08,0,25.96,0.328,0,101.98
16526,37,0,3,1,209.87,1,13.09,0.22,1,135.54
16527,31,1,2,1,154.61,0,30.83,0.369,0,93.98
16528,34,1,1,0,147.51,0,30.59,0.241,0,122.67
16529,35,0,4,0,167.92,1,25.53,0.423,0,66.25
16530,26,0,2,0,41.79,0,16.15,0.239,1,61.52
16531,40,1,2,0,112.76,0,27.73,0.541,1,144.2
16532,39,0,3,3,33.35,0,33.34,0.223,0,81.01
16533,50,0,3,3,70.56,2,50.45,0.313,1,119.4
16534,47,0,3,2,623.34,2,3.69,0.565,1,176.7
16535,28,1,2,0,119.47,0,37.74,0.584,1,132.93
16536,43,0,2,1,303.39,0,26.67,0.707,0,86.19
16537,25,0,1,1,170.43,0,20.46,0.521,1,125.47
16538,41,1,3,1,93.52,1,35.59,0.14,1,133.17
16539,29,1,2,0,44.24,0,51.28,0.323,0,102.33
16540,24,1,3,1,91.83,0,49.97,0.513,1,107.87
16541,37,0,1,0,184.9,0,10.08,0.231,0,90.96
16542,18,1,1,2,297.73,0,22.51,0.709,1,203.19
16543,18,0,2,1,171.88,1,35.15,0.208,0,91.83
16544,33,1,4,1,323.56,0,7.49,0.123,0,66.45
16545,35,1,4,1,23.95,0,26.96,0.367,0,57.79
16546,31,0,4,0,419.89,0,19.3,0.259,0,71.51
16547,19,1,2,0,38.32,0,37.91,0.345,0,50.51
16548,26,0,1,1,483.09,1,27.99,0.679,1,168.82
16549,38,1,2,2,271.21,1,9.86,0.114,0,96.17
16550,40,0,3,0,15.73,0,9.38,0.558,0,67.94
16551,34,1,1,1,359.37,0,17.91,0.682,0,104.11
16552,46,0,2,0,489.86,2,22.75,0.217,0,99.42
16553,38,0,1,0,671.46,1,27.25,0.561,1,168.09
16554,27,1,2,0,59.01,0,40.95,0.832,1,124.26
16555,32,1,2,1,184.07,0,58.08,0.302,0,102.62
16556,20,1,1,1,341.5,0,37.74,0.393,1,169.36
16557,33,0,2,2,359.1,1,31.76,0.414,1,167.64
16558,46,0,2,0,242.6,0,24.33,0.359,0,104.31
16559,41,1,3,0,88.95,0,33.31,0.282,0,76.16
16560,49,1,3,1,485.67,1,29.97,0.2,1,180.0
16561,31,0,1,0,489.11,1,42.59,0.217,1,131.48
16562,48,1,3,0,123.33,3,15.13,0.081,1,96.85
16563,33,0,1,1,57.96,0,65.16,0.36,0,63.5
16564,49,0,2,2,61.96,0,10.47,0.659,0,99.76
16565,34,0,3,1,763.4,2,30.23,0.337,0,134.18
16566,42,1,4,0,464.43,2,20.91,0.532,1,176.7
16567,49,1,3,1,144.89,2,39.73,0.287,0,57.15
16568,33,1,2,2,116.86,0,15.32,0.293,0,75.6
16569,37,1,3,1,17.78,0,18.28,0.177,0,100.08
16570,47,0,2,0,134.12,0,16.95,0.176,0,89.6
16571,33,1,2,1,35.54,0,17.34,0.511,1,76.09
16572,21,1,2,1,179.61,1,11.13,0.601,1,151.43
16573,56,1,3,0,615.41,3,8.17,0.228,1,126.67
16574,30,0,2,1,45.76,0,12.89,0.079,1,120.9
16575,36,1,3,1,197.61,0,63.01,0.391,1,151.8
16576,46,1,3,2,491.44,0,20.95,0.426,0,144.16
16577,28,1,1,0,193.32,1,14.77,0.509,0,49.78
16578,24,1,4,0,79.14,0,42.76,0.207,0,75.14
16579,37,1,3,1,150.27,0,31.21,0.232,0,97.08
16580,18,0,2,1,468.11,2,42.77,0.476,1,147.35
16581,32,1,1,1,203.38,0,44.47,0.243,1,138.4
16582,37,1,3,2,147.81,1,20.96,0.679,0,126.33
16583,32,1,2,1,594.29,1,53.98,0.276,0,154.77
16584,19,0,4,2,275.31,0,59.04,0.501,1,145.37
16585,50,0,1,0,35.04,0,21.08,0.432,0,59.37
16586,36,1,1,2,316.62,1,32.72,0.459,0,135.43
16587,49,0,4,1,463.81,2,13.55,0.38,1,137.59
16588,32,0,4,0,33.62,0,24.75,0.421,1,127.96
16589,26,1,1,0,9.75,0,21.14,0.781,0,81.6
16590,37,0,3,0,42.51,0,50.55,0.377,0,51.46
16591,32,0,2,1,131.24,1,32.34,0.159,0,98.11
16592,23,0,3,1,498.57,0,17.56,0.302,0,124.14
16593,49,0,4,3,50.95,0,23.43,0.274,0,118.76
16594,28,1,1,2,288.92,3,37.98,0.076,0,111.48
16595,18,0,2,2,4.61,0,8.8,0.41,1,133.15
16596,48,0,1,1,184.26,0,32.81,0.632,0,124.24
16597,29,1,1,2,91.1,0,1.98,0.206,0,100.78
16598,28,1,1,0,1841.47,0,21.14,0.204,0,235.37
16599,18,0,3,1,15.33,0,68.32,0.496,0,95.94
16600,52,1,2,1,145.85,0,20.05,0.19,1,159.94
16601,22,1,2,0,15.21,0,40.17,0.15,0,25.86
16602,35,1,3,0,76.73,0,28.18,0.579,0,39.97
16603,44,1,2,1,19.27,0,32.21,0.485,0,100.54
16604,39,1,2,0,2347.13,5,36.01,0.443,1,344.72
16605,34,0,1,2,96.87,0,48.92,0.295,0,126.06
16606,18,0,3,3,115.21,0,41.98,0.233,0,115.26
16607,26,0,1,0,140.99,0,22.9,0.435,0,88.39
16608,36,0,3,1,38.14,0,7.12,0.745,0,89.83
16609,27,1,2,2,526.52,4,19.64,0.184,1,168.23
16610,37,1,3,0,319.97,0,42.26,0.426,0,101.86
16611,41,0,3,3,446.54,0,33.21,0.206,1,196.78
16612,44,0,3,2,34.41,0,41.72,0.06,0,102.1
16613,22,0,2,0,579.62,0,28.75,0.131,0,126.51
16614,56,1,2,0,504.62,2,11.61,0.319,0,144.94
16615,42,1,4,3,112.29,1,11.49,0.401,1,124.91
16616,34,1,1,3,434.43,0,38.59,0.03,1,134.84
16617,45,1,2,1,205.86,0,15.11,0.885,1,202.12
16618,58,1,3,0,21.92,0,44.72,0.186,0,39.11
16619,20,1,3,1,119.18,0,34.71,0.601,1,187.06
16620,32,0,2,0,83.28,1,25.03,0.334,0,72.99
16621,18,1,3,3,164.43,0,22.51,0.559,1,139.25
16622,36,1,3,2,505.4,0,10.9,0.612,0,134.44
16623,38,1,1,1,20.71,0,14.16,0.672,0,49.07
16624,34,1,3,0,87.16,1,33.93,0.081,1,97.45
16625,28,1,3,2,55.36,0,22.59,0.606,1,156.44
16626,18,1,4,0,58.28,1,26.4,0.24,0,51.87
16627,38,1,1,0,55.27,0,41.69,0.759,0,58.8
16628,49,0,3,1,161.06,0,32.31,0.117,1,144.86
16629,29,1,2,1,278.05,1,11.63,0.338,0,80.76
16630,39,1,1,2,225.43,0,42.1,0.608,0,93.76
16631,19,0,3,2,185.45,0,18.4,0.576,0,57.93
16632,39,1,1,1,312.97,1,6.17,0.573,0,75.88
16633,31,1,2,1,2582.19,11,16.66,0.418,1,344.64
16634,27,1,2,1,174.7,0,47.98,0.348,1,128.83
16635,27,1,2,1,505.41,0,14.95,0.367,0,148.26
16636,31,0,2,2,472.02,0,36.17,0.73,0,162.95
16637,38,1,2,1,1253.07,1,32.51,0.28,1,235.46
16638,21,1,3,3,290.8,0,30.69,0.506,0,113.1
16639,31,0,2,1,53.88,0,44.21,0.267,0,73.42
16640,34,0,3,0,213.97,0,6.22,0.389,0,76.23
16641,24,1,4,0,200.61,0,23.71,0.2,0,82.79
16642,52,1,2,1,394.74,0,40.55,0.318,1,143.76
16643,26,1,3,1,52.04,0,42.58,0.305,1,152.07
16644,28,1,3,1,678.3,3,47.26,0.933,1,192.72
